optimization_stamp,window_index,frame_stamp,jacobian_count,covariance_radius,alpha_weight,constraint_count,mean_beta_weight,mean_hybrid_weight,reference_radius,feature_source
1403638602.4778295,4,1403638601.8778296,96,0.0018373631295863044,1.0857175186806849,96,2.3784722222222232,1.7057574748336064,0.0019948573379698202,1
1403638602.4778295,5,1403638601.9778295,84,0.0020922024848821549,0.95347240641585518,84,2.2484126984126993,1.5877446898797818,0.0019948573379698202,1
1403638602.4778295,6,1403638602.0778294,97,0.0017340119421692158,1.1504288346908913,97,2.1594501718213057,1.5574284583857945,0.0019948573379698202,1
1403638602.4778295,7,1403638602.1778295,95,0.0017648315382635502,1.1303386723996312,95,2.0618045112781949,1.5165972971317105,0.0019948573379698202,1
1403638602.4778295,8,1403638602.2778294,100,0.0017417347451911633,1.1453278654958885,100,1.8632738095238097,1.4409710501502977,0.0019948573379698202,1
1403638602.4778295,9,1403638602.3778296,87,0.0019085108214370347,1.0452428750012379,87,1.366694033935413,1.239856120709816,0.0019948573379698202,1
1403638602.4778295,10,1403638602.4778295,58,0.002663972920110285,0.74882793398937242,58,1.166516146688561,1.1179324273928473,0.0019948573379698202,1
1403638602.5778294,0,1403638601.5778294,0,-1,1,0,1,1,0.0019985911736934547,0
1403638602.5778294,1,1403638601.6778295,51,0.0019947421433562018,1.001929587916951,51,3.607843137254902,1.8898952305170404,0.0019985911736934547,0
1403638602.5778294,2,1403638601.7778294,51,0.0021047173584630178,0.94957698983056693,51,3.0980392156862746,1.7093586356462476,0.0019985911736934547,0
1403638602.5778294,3,1403638601.8778296,47,0.0021720929805225881,0.9201222929290116,47,2.6843971631205674,1.570792011259208,0.0019985911736934547,0
1403638602.5778294,4,1403638601.9778295,46,0.0023792491713167342,0.8400091918861049,46,2.5724637681159419,1.5006291624519701,0.0019985911736934547,0
1403638602.5778294,5,1403638602.0778294,59,0.002025743269480866,0.98659647735402844,59,2.5118644067796612,1.5215927488210761,0.0019985911736934547,0
1403638602.5778294,6,1403638602.1778295,54,0.0021793630757306736,0.91705287473652752,54,2.2262345679012348,1.4202324876808765,0.0019985911736934547,0
1403638602.5778294,7,1403638602.2778294,66,0.0018775050049358248,1.0644931270166009,66,2.0209595959595958,1.3994283620667853,0.0019985911736934547,0
1403638602.5778294,8,1403638602.3778296,57,0.0020695340524425109,0.96572036170879727,57,1.7192564745196326,1.2730218739317216,0.0019985911736934547,0
1403638602.5778294,9,1403638602.4778295,41,0.0025176925807788055,0.79381858966880869,41,1.3726190476190472,1.1252513811810421,0.0019985911736934547,0
1403638602.5778294,10,1403638602.5778294,31,0.0029512454622029945,0.67720262488826699,31,1.1652201740911421,1.0168057627777047,0.0019985911736934547,0
1403638602.5778294,0,1403638601.5778294,0,-1,1,0,1,1,0.0019985911736934547,1
1403638602.5778294,1,1403638601.6778295,103,0.001443785542088648,1.3842714969996159,103,3.621359223300971,2.2280340292542151,0.0019985911736934547,1
1403638602.5778294,2,1403638601.7778294,111,0.0013956660351630641,1.4319981452152679,111,3.0225225225225225,2.0336027512060562,0.0019985911736934547,1
1403638602.5778294,3,1403638601.8778296,96,0.0018351946904658009,1.0890349585668109,96,2.6892361111111112,1.8195598062431486,0.0019985911736934547,1
1403638602.5778294,4,1403638601.9778295,84,0.0020889562082845544,0.95674153712139931,84,2.45436507936508,1.6631143168536735,0.0019985911736934547,1
1403638602.5778294,5,1403638602.0778294,97,0.0017349003970375046,1.1519918821312309,97,2.2785223367697598,1.6034977835445652,0.0019985911736934547,1
1403638602.5778294,6,1403638602.1778295,95,0.0017685103283832579,1.1300986720957025,95,2.1857894736842103,1.5625967195632435,0.0019985911736934547,1
1403638602.5778294,7,1403638602.2778294,99,0.0017624707293118912,1.1339712713831851,99,1.9610149110149104,1.4766602204094472,0.0019985911736934547,1
1403638602.5778294,8,1403638602.3778296,105,0.0016320829055156906,1.2245647368397368,105,1.7447392290249433,1.4113440084213063,0.0019985911736934547,1
1403638602.5778294,9,1403638602.4778295,69,0.0024246379174711094,0.82428438460534337,69,1.382499424890729,1.2257321143218463,0.0019985911736934547,1
1403638602.5778294,10,1403638602.5778294,51,0.0028447015289027617,0.70256621068584912,51,1.1679971988795521,1.0992878077050752,0.0019985911736934547,1
1403638602.6778295,0,1403638601.6778295,0,-1,1,0,1,1,0.0020024714839498555,0
1403638602.6778295,1,1403638601.7778294,51,0.0021043410802770025,0.95159073912403136,51,3.4705882352941178,1.8040229069499281,0.0020024714839498555,0
1403638602.6778295,2,1403638601.8778296,47,0.0021724849251938509,0.92174240692196052,47,3.0319148936170213,1.6565749829768701,0.0020024714839498555,0
1403638602.6778295,3,1403638601.9778295,46,0.0023833650946976188,0.84018662873130312,46,2.9456521739130435,1.5939760580094702,0.0020024714839498555,0
1403638602.6778295,4,1403638602.0778294,59,0.0020283758563902606,0.98722900770150901,59,2.6793785310734459,1.5700730691679932,0.0020024714839498555,0
1403638602.6778295,5,1403638602.1778295,54,0.0021805711281516899,0.91832431334042453,54,2.3901234567901235,1.4694304172733754,0.0020024714839498555,0
1403638602.6778295,6,1403638602.2778294,66,0.0018805144949248852,1.0648529906863822,66,2.1199494949494953,1.4332245549540281,0.0020024714839498555,0
1403638602.6778295,7,1403638602.3778296,57,0.002076197378821476,0.96448993933636984,57,1.8378028404344198,1.3147904968764412,0.0020024714839498555,0
1403638602.6778295,8,1403638602.4778295,48,0.0022166765121264362,0.90336658190549601,48,1.8188244047619051,1.2832841926653107,0.0020024714839498555,0
1403638602.6778295,9,1403638602.5778294,37,0.0025128116071610521,0.79690474138338863,37,1.4173959673959668,1.1315445680653973,0.0020024714839498555,0
1403638602.6778295,10,1403638602.6778295,34,0.0025950191038030391,0.77165963095038637,34,1.1656629318394025,1.0193741799880001,0.0020024714839498555,0
1403638602.6778295,0,1403638601.6778295,0,-1,1,0,1,1,0.0020024714839498555,1
1403638602.6778295,1,1403638601.7778294,111,0.0013925803822356483,1.4379575567013863,111,3.4054054054054053,2.1943128791552726,0.0020024714839498555,1
1403638602.6778295,2,1403638601.8778296,96,0.0018273437749524622,1.0958373084462167,96,3.0677083333333335,1.9257834764329287,0.0020024714839498555,1
1403638602.6778295,3,1403638601.9778295,84,0.0020687756436836087,0.96795004816680186,84,2.8373015873015865,1.7658391897575576,0.0020024714839498555,1
1403638602.6778295,4,1403638602.0778294,97,0.0017270975756320565,1.1594431676606469,97,2.4613402061855671,1.6583553235262796,0.0020024714839498555,1
1403638602.6778295,5,1403638602.1778295,95,0.001773227507219114,1.1292806342093442,95,2.3392982456140348,1.6095825426902344,0.0020024714839498555,1
1403638602.6778295,6,1403638602.2778294,99,0.0017691079117815591,1.1319103094922516,99,2.0747474747474755,1.5135446237377945,0.0020024714839498555,1
1403638602.6778295,7,1403638602.3778296,105,0.001636436291147583,1.2236782420326202,105,1.8305442176870748,1.4420530017184403,0.0020024714839498555,1
1403638602.6778295,8,1403638602.4778295,82,0.0020299975980971963,0.98644032181459607,82,1.7693670150987226,1.3687411654292587,0.0020024714839498555,1
1403638602.6778295,9,1403638602.5778294,61,0.0023239587080524492,0.86166396890415919,61,1.3754488680718189,1.1990972490506124,0.0020024714839498555,1
1403638602.6778295,10,1403638602.6778295,47,0.0030554567828360636,0.65537548925538036,47,1.1546690307328611,1.0783408415488456,0.0020024714839498555,1
1403638602.7778294,0,1403638601.7778294,0,-1,1,0,1,1,0.0020063869650396894,0
1403638602.7778294,1,1403638601.8778296,47,0.0021738780351775169,0.92295286698356549,47,3.4042553191489362,1.7558152974304706,0.0020063869650396894,0
1403638602.7778294,2,1403638601.9778295,46,0.0023919626036765238,0.83880365100850984,46,3.2826086956521738,1.6706167085403225,0.0020063869650396894,0
1403638602.7778294,3,1403638602.0778294,59,0.0020334649768412117,0.98668380714204118,59,2.971751412429378,1.6490124635610268,0.0020063869650396894,0
1403638602.7778294,4,1403638602.1778295,54,0.0021856967337168607,0.91796219214170294,54,2.5802469135802464,1.5260520363426631,0.0020063869650396894,0
1403638602.7778294,5,1403638602.2778294,66,0.0018853002988292358,1.0642267262598155,66,2.2416666666666671,1.4734319046211415,0.0020063869650396894,0
1403638602.7778294,6,1403638602.3778296,57,0.0020807811057465377,0.96424701257552159,57,1.9619883040935671,1.3576755414158399,0.0020063869650396894,0
1403638602.7778294,7,1403638602.4778295,47,0.0022623580872807567,0.88685649558300828,47,1.9461499493414391,1.3252841994399795,0.0020063869650396894,0
1403638602.7778294,8,1403638602.5778294,44,0.0021918934051641673,0.91536703395912455,44,1.9497835497835496,1.3189544234852724,0.0020063869650396894,0
1403638602.7778294,9,1403638602.6778295,40,0.0022516910417647432,0.89105784400474464,40,1.4224999999999997,1.1416335496312089,0.0020063869650396894,0
1403638602.7778294,10,1403638602.7778294,37,0.0023712490939487604,0.84613083043861981,37,1.1700021450021454,1.03237707368356,0.0020063869650396894,0
1403638602.7778294,0,1403638601.7778294,0,-1,1,0,1,1,0.0020063869650396894,1
1403638602.7778294,1,1403638601.8778296,96,0.0018396731367567002,1.0906214397286367,96,3.4583333333333335,1.9251440726777851,0.0020063869650396894,1
1403638602.7778294,2,1403638601.9778295,84,0.0020748574550841919,0.96699990648672096,84,3.25,1.7995759500139727,0.0020063869650396894,1
1403638602.7778294,3,1403638602.0778294,97,0.0017302498696490348,1.1595937674866963,97,2.7800687285223362,1.7173803213420673,0.0020063869650396894,1
1403638602.7778294,4,1403638602.1778295,95,0.0017757104152544834,1.1299066265555169,95,2.5175438596491229,1.6471990358859709,0.0020063869650396894,1
1403638602.7778294,5,1403638602.2778294,99,0.0017739116612277965,1.1310523567171249,99,2.2099326599326603,1.5459375581184505,0.0020063869650396894,1
